Date,XIC.TO,XST.TO,ZIN.TO,XFN.TO,XMA.TO,XUT.TO,XIT.TO,XEG.TO,XRE.TO
2005-01-04,,,,,,,,,
2005-01-05,-0.011974779155135451,,,-0.011115533860196702,,,-0.010528945960980085,-0.01945785914934106,-0.012901540478952978
2005-01-06,0.0007239094297712967,,,-0.005996628581002916,,,0.0039687031346749,0.01539281290117156,0.004319034335238392
2005-01-07,-0.0037779953581402737,,,-0.00498100387550604,,,-0.007941372645644318,-0.003877160249209144,-0.004319034335238392
2005-01-10,-0.0016253258513279079,,,-0.0015781171081603595,,,-0.005321562459829288,0.0055051622367807695,0.00861949480530022
2005-01-11,0.001084445176247506,,,-0.001844289812713118,,,0.0026643211041141868,0.0048681637724175,-0.004300460470061829
2005-01-12,0.0,,,-0.007145723140918658,,,0.0039832188663111445,0.015062037935697603,0.004300460470061829
2005-01-13,-0.003616986779786835,,,-0.0023932999058402515,,,-0.012009547144876453,0.00971940607736732,0.008545833584947538
2005-01-14,0.007397022277007004,,,0.00451587963615685,,,0.005362007174451122,0.0051191291156769125,0.0
2005-01-17,-0.00018506889377079005,,,0.00370370793748398,,,-0.01344120761821399,0.0031372574751324933,0.0
2005-01-18,0.001978282627558947,,,0.0010556876145400018,,,0.021412969210888644,0.012064750350045284,-0.003411262146725047
2005-01-19,-0.001076619519030153,,,0.002371230198142449,,,-0.022765871513035663,-0.005430579676640068,0.007656947329553354
2005-01-20,-0.0021585218288473484,,,-0.002635047638004817,,,-0.004081860791937952,-0.0070257900244059535,0.0
2005-01-21,-0.001975685491196977,,,-0.0031712500150171685,,,-0.020613471525566585,0.002738120232124608,0.0
2005-01-24,-0.001268150915736399,,,-0.0005295207960638315,,,-0.016804808340508792,0.008750663520185498,0.00843767251725458
2005-01-25,0.006478977754810877,,,0.004492014423507662,,,0.005628862707278248,0.006176433454702757,0.0041922877022866345
2005-01-26,0.0067953669973883635,,,0.005521244471465625,,,0.026337159469530302,0.0059472597356706736,0.0041747857737015615
2005-01-27,-0.0008945899294108273,,,-0.0010493180396178303,,,-0.011006853826363017,0.005531726075335364,0.004165628545945488
2005-01-28,-0.0035738594690819525,,,-0.005263170044274457,,,0.0013809602332730542,-0.005149243760479205,0.008263295161639927
2005-01-31,0.0037503459447032483,,,0.0023718551111535646,,,0.021863988806602563,0.003626304193331098,-0.004123112349237346
2005-02-01,0.009581419389596668,,,0.0007893698607488453,,,0.025353068293526793,0.014562905121577874,0.0
2005-02-02,0.0044023715973784405,,,0.0034134206701827985,,,-0.011929887227810632,0.00953011043580032,0.0
2005-02-03,-0.0024604025083450054,,,-0.0013114755978107517,,,0.0,-0.0003720238138145149,0.01231868469536801
2005-02-04,0.006498650255578831,,,0.0031446566794715025,,,0.003988514582166314,0.01128492227517075,0.0
2005-02-07,0.004536256282038131,,,0.014803542639748812,,,0.0026501991328453656,-0.008683657337537287,0.002440803696063032
2005-02-08,-0.0024376232953411403,,,-0.00077369442931019,,,0.005291173512798952,-0.002601264937633463,0.004879820269729329
2005-02-09,0.0033121131594322506,,,0.004889985294191934,,,0.0,0.006305658875563669,0.004848155499619811
2005-02-10,0.01297655699308553,,,0.01148704398713063,,,-0.014597762372055456,0.02933082104990259,0.0072324001462038545
2005-02-11,0.005481672965348849,,,0.000761131585647945,,,0.010629059237380556,0.008046534251214155,-0.0032088258283233806
2005-02-14,0.0017130647117857833,,,0.001773724017540168,,,-0.005300407572633947,0.005328609411218821,-0.0048286406996265185
2005-02-15,-0.00034476814683870316,,,-0.0012666246151926686,,,0.0,0.005124138785033594,0.008836090722847079
2005-02-16,0.009684939640455248,,,0.0,,,0.003977937194509895,0.021963581165714174,-0.008031024341101034
2005-02-17,-0.005084748099855929,,,-0.0007607455673093177,,,-0.007971761592674653,-0.022139839207943268,-0.012168779465412172
2005-02-18,0.005084748099855929,,,0.002786575584019957,,,-0.012090133188053187,0.018685604339856,-0.004907657938581611
2005-02-21,0.001687498975198487,,,0.0052983598150766475,,,0.0,0.0013831260849510585,-0.0074110267567863986
2005-02-22,-0.004058858946163646,,,-0.008592420819782731,,,-0.023244949039875618,0.005341616905295332,0.01231868469536801
2005-02-23,0.004058858946163646,,,0.004810744814151224,,,0.005512435363725476,0.007191811819759586,-0.011494332805524365
2005-02-24,-0.0008459273158969438,,,-0.004049613228503279,,,-0.013850927870837637,0.0006822446111467428,0.004940009802032463
2005-02-25,0.008241298830601984,,,0.008082893210804798,,,-0.012620675843333373,0.02458864195158572,-0.001641249342638762
2005-02-28,-0.006383225679310378,,,-0.0007550019233688587,,,-0.012794757453172156,-0.014748046762196765,0.003287914407549053
2005-03-01,0.0060531315659799745,,,0.004020105916665795,,,0.03651394184862644,-0.0008445233168101751,0.0
2005-03-02,0.0055151714707628585,,,0.00649839827455434,,,0.0055095205965418614,0.011925899304308096,0.013036608512318804
2005-03-03,0.007141096291935156,,,0.0039781255844451024,,,-0.002757101277825136,0.0222910245131116,0.004039828891674979
2005-03-04,0.007088819289511328,,,0.002973243022837746,,,-0.004131475130452422,0.012333814255608644,0.0
2005-03-07,-0.005105022943424409,,,0.001730318068594805,,,-0.009719452740385215,-0.013314046322334683,0.0032217419690168114
2005-03-08,0.0023045228811122698,,,0.0019738471742862806,,,-0.004189218903665637,-0.0032743971626478796,-0.0032217419690168114
2005-03-09,-0.01092954131039825,,,-0.005933268333079056,,,-0.015525075269588573,-0.017702505464275653,-0.00972797576934914
2005-03-10,-0.011729337339033918,,,-0.003975160514086085,,,-0.004272804293040444,-0.03706646702299121,-0.014759488391431042
2005-03-11,-0.001183911091991341,,,-0.007998043134966881,,,-0.01149710500046952,0.0175141839514259,-0.0008332040443148614
2005-03-14,0.0037106293959938697,,,0.0022559227514453717,,,0.025681919483763416,0.005093389619102773,-0.0033069787680877205
2005-03-15,0.0008352232775070689,,,0.003998006324854142,,,-0.008491789563763952,-0.004242687738789996,-0.0049975445127596885
2005-03-16,0.00033926772243386694,,,-0.0037476621002396904,,,0.03214500141760235,0.010320707463068679,-0.007535157509173995
2005-03-17,0.009690909990453633,,,-0.0010017531516415268,,,0.015028536943842319,0.017850169503628166,0.0
2005-03-18,-0.0031631548293500344,,,-0.0065359709797854215,,,0.009432102745909887,-0.004640379556501983,0.0
2005-03-21,-0.005686800451755403,,,-0.004550058406100899,,,-0.01351396353784784,-0.0033277900926753645,-0.004209936995337671
2005-03-22,-0.0016842978924689334,,,0.0022776170797556006,,,-0.016459111515629843,-0.011398044952368735,-0.017019254289692753
2005-03-23,-0.012855408526310619,,,-0.0037989155475992575,,,-0.0055429908201456435,-0.023193399817250437,-0.021689662957286693
2005-03-24,-0.0013577503297499405,,,-0.0007615179959326035,,,-0.008385035890344117,0.0,0.00873239881278387
2005-03-28,-0.008911017869509763,,,-0.0048364609994395735,,,-0.0028065270131776288,-0.015299324843845774,-0.03630496156201657
2005-03-29,-0.00811334752501125,,,-0.0015321759892188425,,,-0.01844974996906812,-0.00685596427242352,0.004497785360305873
2005-03-30,0.01103649760674319,,,0.005860635961731475,,,0.03932147637331651,0.001762425553128999,0.006268393533104266
2005-03-31,0.015146247465279039,,,0.009859768916288036,,,-0.020871726404248392,0.03699004496048097,0.029876552007809032
2005-04-01,0.0032093768930527844,,,-0.005549963791746659,,,0.011191562903521746,0.02281595365149247,0.00861949480530022
2005-04-04,-0.00034018130981294803,,,-0.0030402861016818328,,,-0.0013905617874616638,-0.0023248100806263494,0.0
2005-04-05,-0.0020232682673428926,,,0.006827691209760012,,,-0.011207223882505613,-0.017610518008635445,-0.013825360789805785
2005-04-06,0.005052195045783137,,,0.0032708545955535406,,,-0.002818391860332614,0.019935328089261795,-0.00611517195688549
2005-04-07,-0.00134767286402937,,,-0.010352320708337803,,,0.016804808340508792,-0.013862434931362522,-0.0008741826732849844
2005-04-08,-0.0037045221817537666,,,0.0037998779097749846,,,0.005535320243209796,-0.0067499412541751624,0.007857451275473437
2005-04-11,0.002528446353358582,,,0.0040373509294973076,,,-0.009719452740385215,0.008933898443110877,0.004337769339202602
2005-04-12,0.0,,,0.008775285094511975,,,-0.0055895342033776,-0.01760668471516169,0.0
2005-04-13,-0.010999669094806208,,,0.0009980040748511776,,,-0.015547000492031504,-0.02507697338176129,0.003458423418825962
2005-04-14,-0.009412638968422371,,,-0.0070070356764730946,,,-0.011464190124490514,-0.008795131452827398,-0.003458423418825962
2005-04-15,-0.01505612709914228,,,-0.008575084070769456,,,-0.02037428533989738,-0.022332326054491425,0.0008635911390175721
2005-04-18,0.005219209448198647,,,0.003539826705123872,,,0.0,0.008276405645696094,0.007755903666282649
2005-04-19,0.008120663203438738,,,-0.002527168390737522,,,0.005859979359353673,0.02547457763400729,0.007696212288260451
2005-04-20,-0.0062172215262048525,,,-0.0020263431452325342,,,-0.0014617786703485791,-0.012302439872219573,0.0008496212966870864
2005-04-21,0.0036304018270714167,,,-0.0010147134305467098,,,0.005847322537122501,0.016311858648694333,0.0
